customer_id,customer_name,region_name,date,period,quantity,revenue,num_orders
318,DENENPINE PTY LTD,Hardware,2025-11-01,H2,2091,186830.0,3
318,DENENPINE PTY LTD,Hardware,2025-11-03,H2,697,64090.0,1
318,DENENPINE PTY LTD,Hardware,2025-11-04,H2,1394,122740.0,2
318,DENENPINE PTY LTD,Hardware,2025-11-08,H2,697,58650.0,1
318,DENENPINE PTY LTD,Hardware,2025-11-18,H2,282,129700.0,3
318,DENENPINE PTY LTD,Hardware,2025-11-19,H2,2091,182750.0,3
318,DENENPINE PTY LTD,Hardware,2025-11-20,H2,697,58650.0,1
318,DENENPINE PTY LTD,Hardware,2025-11-21,H2,697,58650.0,1
318,DENENPINE PTY LTD,Hardware,2025-12-01,H2,2091,186830.0,3
318,DENENPINE PTY LTD,Hardware,2025-12-02,H2,1394,122740.0,2
318,DENENPINE PTY LTD,Hardware,2025-12-03,H2,697,64090.0,1
318,DENENPINE PTY LTD,Hardware,2025-12-06,H2,697,58650.0,1
318,DENENPINE PTY LTD,Hardware,2025-12-16,H2,979,188350.0,4
318,DENENPINE PTY LTD,Hardware,2025-12-17,H2,1394,124100.0,2
318,DENENPINE PTY LTD,Hardware,2025-12-18,H2,2091,181390.0,3
