sku,description,category,date,period,quantity,revenue,num_orders,num_customers
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-03-19,H1,36,2879.64,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-03-20,H1,106,7504.8,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-03-21,H1,82,5904.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-03-22,H1,79,5806.0,3,3
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-03-24,H1,84,6584.4,3,3
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-03-25,H1,93,6779.0,3,3
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-03-27,H1,48,3584.0,2,2
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-03-28,H1,84,6159.0,4,4
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-03-31,H1,14,1008.0,2,2
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-01,H1,122,8784.0,7,7
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-02,H1,98,7056.0,4,4
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-03,H1,93,6696.0,4,4
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-05,H1,30,2145.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-07,H1,5294,381260.0,13,12
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-09,H1,87,6264.0,5,5
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-10,H1,215,15704.0,3,3
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-11,H1,35,2520.0,3,3
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-12,H1,64,4608.0,5,5
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-14,H1,77,5591.95,6,6
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-15,H1,47,3759.53,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-16,H1,113,8230.0,2,2
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-17,H1,169,12532.0,5,5
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-18,H1,39,2808.0,2,2
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-21,H1,36,2592.0,2,2
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-22,H1,82,5904.0,4,4
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-23,H1,405,29160.0,5,5
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-24,H1,222,15984.0,3,3
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-26,H1,1101,79272.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-28,H1,2280,164160.0,3,3
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-29,H1,19,1368.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-04-30,H1,32,2304.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-01,H1,29,2091.5,4,4
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-02,H1,36,2616.0,2,2
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-03,H1,144,10374.0,6,5
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-05,H1,1,76.63,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-06,H1,153,11550.3,3,3
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-07,H1,8,609.26,3,3
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-08,H1,1,76.63,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-09,H1,55,4181.26,2,2
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-10,H1,143,10439.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-12,H1,24,1728.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-13,H1,4,300.13,3,3
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-14,H1,240,17460.63,10,9
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-15,H1,11,840.47,5,5
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-16,H1,26,1868.0,2,2
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-17,H1,72,5268.0,2,2
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-19,H1,54,3816.0,2,2
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-20,H1,18,1296.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-21,H1,137,10607.69,4,4
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-22,H1,218,15917.63,3,3
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-23,H1,60,4380.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-24,H1,147,11133.8,4,4
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-26,H1,61,4590.3,2,2
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-27,H1,40,2904.0,3,3
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-05-28,H1,29,2084.76,7,7
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-03,H1,216,16668.0,3,3
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-05,H1,18,1296.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-06,H1,18,1296.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-07,H1,26,1925.96,2,2
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-09,H1,974,71408.0,11,11
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-10,H1,30,2184.0,2,2
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-11,H1,419,31517.0,7,7
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-12,H1,300,21660.0,2,2
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-13,H1,480,34560.0,2,2
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-14,H1,30,2190.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-16,H1,416,31548.65,4,4
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-17,H1,251,18104.0,6,5
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-18,H1,30,2190.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-19,H1,22,1606.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-20,H1,44,3212.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-21,H1,246,18783.0,4,3
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-23,H1,1272,95130.0,12,12
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-24,H1,1164,84978.0,14,14
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-25,H1,4,292.0,1,1
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-27,H1,444,33099.0,7,7
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,Toiletries,2025-06-28,H1,1176,85698.0,16,16
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-01,H1,55,24750.0,2,2
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-05,H1,10,4500.0,1,1
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-06,H1,20,9000.0,2,2
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-08,H1,10,4500.0,1,1
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-11,H1,30,12600.0,2,2
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-12,H1,10,4200.0,1,1
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-17,H1,10,4200.0,1,1
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-19,H1,30,12600.0,3,2
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-20,H1,30,12600.0,3,3
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-21,H1,110,46200.0,2,2
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-22,H1,10,4200.0,1,1
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-25,H1,55,23100.0,2,2
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-26,H1,50,21000.0,1,1
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-28,H1,30,12600.0,2,2
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-06,H1,10,4200.0,1,1
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-07,H1,20,8400.0,2,1
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-09,H1,20,8400.0,2,2
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-10,H1,10,4200.0,1,1
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-11,H1,120,50400.0,3,3
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-12,H1,10,4200.0,1,1
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-13,H1,55,23100.0,2,2
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-16,H1,50,21000.0,1,1
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-17,H1,10,4200.0,1,1
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-18,H1,30,12600.0,2,2
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-19,H1,60,25200.0,2,2
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-20,H1,60,25200.0,2,2
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-21,H1,10,4200.0,1,1
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-23,H1,20,8400.0,2,2
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-24,H1,10,4200.0,1,1
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-26,H1,30,12600.0,2,2
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-27,H1,10,4200.0,1,1
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-28,H1,20,8400.0,2,2
10007,GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-02-26,H1,10,4200.0,1,1
10007,GPW 1.5mm GREEN/YELLOW 100M COIL,Hardware,2025-06-16,H1,10,4200.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-01,H1,150,26250.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-03,H1,308,53900.0,3,3
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-04,H1,50,8750.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-05,H1,210,52500.0,3,3
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-06,H1,10,1750.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-07,H1,600,105000.0,2,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-08,H1,300,52500.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-10,H1,35,6300.0,2,2
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-11,H1,10,1800.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-15,H1,20,3800.0,2,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-17,H1,100,19000.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-18,H1,20,3800.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-19,H1,10,1700.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-20,H1,50,9500.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-24,H1,200,38000.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-25,H1,90,32200.0,2,2
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-26,H1,200,38000.0,2,2
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-02-27,H1,10,1800.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-06-04,H1,10,1900.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-06-05,H1,110,20900.0,2,2
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-06-07,H1,20,3800.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-06-09,H1,10,1700.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-06-11,H1,50,9500.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-06-13,H1,290,70200.0,3,3
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-06-14,H1,200,38000.0,2,2
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-06-17,H1,10,1800.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-06-19,H1,50,8750.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-06-20,H1,100,17500.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-06-24,H1,200,35000.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-06-25,H1,6,1050.0,1,1
10008,DOOR FRAME LIGHT DUTY,Hardware,2025-06-27,H1,2,340.0,1,1
10008,DOOR FRAME LIGHT DUTY  5L & 5R,Hardware,2025-06-24,H1,100,17500.0,1,1
10008,DOOR FRAME LIGHT DUTY  5L & 5R,Hardware,2025-06-25,H1,100,17500.0,1,1
10008,DOOR FRAME LIGHT DUTY  R-20 / L-10,Hardware,2025-02-07,H1,30,5250.0,1,1
10008,DOOR FRAME LIGHT DUTY  R-20 / L-10,Hardware,2025-06-23,H1,50,8750.0,1,1
10008,DOOR FRAME LIGHT DUTY - LEFT ONLY,Hardware,2025-02-03,H1,50,8750.0,1,1
10008,DOOR FRAME LIGHT DUTY 40L&R,Hardware,2025-02-19,H1,80,15200.0,1,1
10008,DOOR FRAME LIGHT DUTY 40L&R,Hardware,2025-06-09,H1,80,15200.0,1,1
10008,DOOR FRAME LIGHT DUTY 40L&R,Hardware,2025-06-25,H1,100,16500.0,1,1
10008,DOOR FRAME LIGHT DUTY 40L&R,Hardware,2025-06-28,H1,100,17500.0,1,1
10008,DOOR FRAME LIGHT DUTY 5L&R,Hardware,2025-06-28,H1,10,1750.0,1,1
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-01,H1,900,234000.0,3,3
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-03,H1,900,234000.0,4,4
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-04,H1,1250,325000.0,6,6
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-05,H1,650,169000.0,3,3
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-06,H1,40,10400.0,1,1
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-07,H1,800,208000.0,4,4
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-08,H1,300,78000.0,1,1
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-10,H1,60,16100.0,2,2
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-11,H1,140,36600.0,3,3
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-12,H1,30,7800.0,2,2
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-13,H1,100,29000.0,1,1
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-14,H1,100,28000.0,1,1
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-15,H1,220,59200.0,4,3
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-17,H1,310,86600.0,4,4
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-19,H1,10,2800.0,1,1
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-20,H1,610,171800.0,5,4
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-25,H1,10,2800.0,1,1
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-26,H1,500,140500.0,3,3
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-02-27,H1,20,5400.0,1,1
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-02,H1,100,29000.0,1,1
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-04,H1,210,58600.0,3,3
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-05,H1,210,56600.0,3,3
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-06,H1,210,58600.0,3,3
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-09,H1,210,58800.0,2,2
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-11,H1,410,115800.0,4,4
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-13,H1,10,2800.0,1,1
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-14,H1,100,28000.0,1,1
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-16,H1,400,112500.0,2,2
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-17,H1,20,5400.0,1,1
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-18,H1,30,7800.0,2,2
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-19,H1,400,104000.0,2,2
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-20,H1,250,65000.0,1,1
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-21,H1,110,28600.0,2,2
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-23,H1,100,26000.0,1,1
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-24,H1,150,39000.0,1,1
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-25,H1,520,135200.0,4,4
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-26,H1,100,26000.0,1,1
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-27,H1,310,80600.0,4,3
10009,DOOR FRAME HEAVY DUTY,Hardware,2025-06-28,H1,371,96460.0,6,5
10009,DOOR FRAME HEAVY DUTY  40L&R,Hardware,2025-06-21,H1,100,26000.0,1,1
10009,DOOR FRAME HEAVY DUTY  LEFT & RIGHT,Hardware,2025-06-19,H1,20,5200.0,1,1
10009,DOOR FRAME HEAVY DUTY - 20L&20R,Hardware,2025-06-26,H1,50,13000.0,1,1
10009,DOOR FRAME HEAVY DUTY - 5L & 5R,Hardware,2025-06-23,H1,10,2600.0,1,1
10009,DOOR FRAME HEAVY DUTY 20L&R,Hardware,2025-02-12,H1,100,26000.0,1,1
10009,DOOR FRAME HEAVY DUTY 20L&R,Hardware,2025-06-18,H1,100,26000.0,1,1
10009,DOOR FRAME HEAVY DUTY 50L&R,Hardware,2025-06-20,H1,100,26000.0,1,1
10009,DOOR FRAME HEAVY DUTY 5L & 5R,Hardware,2025-06-24,H1,100,26000.0,1,1
10009,DOOR FRAME HEAVY DUTY 5L & 5R,Hardware,2025-06-25,H1,100,26000.0,1,1
10009,DOOR FRAME HEAVY DUTY LEFT ONLY,Hardware,2025-06-24,H1,50,13000.0,1,1
10009,DOOR FRAME HEAVY DUTY RIGHT 40L&R,Hardware,2025-02-19,H1,100,28000.0,1,1
10009,DOOR FRAME HEAVY DUTY RIGHT 40L&R,Hardware,2025-06-09,H1,100,28000.0,1,1
10009,DOOR FRAME HEAVY DUTY RIGHT 40L&R,Hardware,2025-06-25,H1,100,28000.0,1,1
10009,DOOR FRAME HEAVY DUTY RIGHT 40L&R,Hardware,2025-06-28,H1,100,28000.0,1,1
10010,DOOR FRAME STABLE DOOR,Hardware,2025-06-28,H1,10,2700.0,1,1
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,Hardware,2025-02-01,H1,50,13500.0,1,1
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,Hardware,2025-02-03,H1,70,18900.0,2,2
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,Hardware,2025-02-07,H1,10,2600.0,1,1
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,Hardware,2025-02-12,H1,30,7500.0,1,1
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,Hardware,2025-02-17,H1,50,13650.0,2,2
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,Hardware,2025-02-19,H1,30,8850.0,1,1
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,Hardware,2025-02-24,H1,50,14000.0,1,1
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,Hardware,2025-06-05,H1,20,5400.0,1,1
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,Hardware,2025-06-06,H1,30,8250.0,1,1
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,Hardware,2025-06-09,H1,30,8850.0,1,1
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,Hardware,2025-06-13,H1,50,14000.0,1,1
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,Hardware,2025-06-18,H1,30,7500.0,1,1
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,Hardware,2025-06-19,H1,10,2700.0,1,1
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,Hardware,2025-06-23,H1,60,15700.0,2,2
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,Hardware,2025-06-25,H1,30,8850.0,1,1
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,Hardware,2025-06-28,H1,100,29500.0,1,1
10010,DOOR FRAME STABLE DOOR HEAVY DUTY 5R,Hardware,2025-06-24,H1,10,2700.0,1,1
10010,DOOR FRAME STABLE DOOR HEAVY DUTY 5R,Hardware,2025-06-25,H1,10,2700.0,1,1
10010,DOOR FRAME STABLE DOOR MED DUTY,Hardware,2025-02-15,H1,15,3750.0,1,1
10010,DOOR FRAME STABLE DOOR MED DUTY,Hardware,2025-06-04,H1,15,3750.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-02-01,H1,10,5250.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-02-03,H1,205,107600.0,4,4
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-02-04,H1,170,88700.0,2,2
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-02-05,H1,101,52720.0,3,2
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-02-06,H1,15,7800.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-02-07,H1,224,116500.0,4,3
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-02-08,H1,200,104000.0,2,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-02-10,H1,100,52000.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-02-12,H1,50,26000.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-02-14,H1,10,5350.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-02-15,H1,50,26500.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-02-17,H1,30,15600.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-02-20,H1,10,5200.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-02-24,H1,50,26000.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-02-25,H1,10,5250.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-02-26,H1,50,26000.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-06-04,H1,10,5350.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-06-05,H1,80,42100.0,2,2
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-06-11,H1,10,5200.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-06-13,H1,60,31250.0,2,2
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-06-14,H1,50,26000.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-06-18,H1,50,26000.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-06-23,H1,10,5250.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-06-24,H1,20,10400.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-06-25,H1,15,7800.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-06-27,H1,20,10600.0,1,1
10011,DOOR COMBI LIGHT DUTY GREY,Hardware,2025-06-28,H1,100,52000.0,1,1
10011,DOOR COMBI MED DUTY GREY,Hardware,2025-02-20,H1,10,5350.0,1,1
10011,DOOR COMBI MED DUTY GREY,Hardware,2025-06-11,H1,10,5350.0,1,1
10011,DOOR COMBI MED DUTY GREY 30L&R,Hardware,2025-02-19,H1,60,31500.0,1,1
10011,DOOR COMBI MED DUTY GREY 30L&R,Hardware,2025-06-09,H1,60,31500.0,1,1
10011,DOOR COMBI MED DUTY GREY 30L&R,Hardware,2025-06-25,H1,100,52500.0,1,1
10011,DOOR COMBI MED DUTY GREY 30L&R,Hardware,2025-06-28,H1,100,52500.0,1,1
10011,HALLS XTRA STRONG POLY BAGS 48X72'S,Hardware,2025-01-11,H1,8,6720.0,1,1
10011,HALLS XTRA STRONG POLY BAGS 48X72'S,Hardware,2025-01-24,H1,8,6720.0,1,1
10012,CUTICURA HERBAL TEA TREE FACE WASH 6X150ML,Vehicles & Parts,2025-05-08,H1,1,252.0,1,1
10012,CUTICURA HERBAL TEA TREE FACE WASH 6X150ML,Vehicles & Parts,2025-05-16,H1,4,1008.0,2,2
